OBJECTID,RptDt,Date,NEG_NEW,NEG_7DAYAVG,POS_CP,IC_Y_80_89_CP,IC_Y_90_CP,TESTS_POS_CONF,TESTS_POS_CONF_NEW,TESTS_POS_CONF_7DAYAVG,PercentNAATPos
851,1/23/2020 2:00:00 PM,1/22/2020,2,2.0,0,0,0,1,1,1.0,25.0
852,1/24/2020 2:00:00 PM,1/23/2020,0,1.0,0,0,0,1,0,0.5,0.0
853,1/25/2020 2:00:00 PM,1/24/2020,1,1.0,0,0,0,1,0,0.33,0.0
854,1/26/2020 2:00:00 PM,1/25/2020,0,0.75,0,0,0,1,0,0.25,0.0
855,1/27/2020 2:00:00 PM,1/26/2020,0,0.6,0,0,0,1,0,0.2,0.0
856,1/28/2020 2:00:00 PM,1/27/2020,4,1.17,0,0,0,3,2,0.5,22.22
857,1/29/2020 2:00:00 PM,1/28/2020,1,1.14,0,0,0,4,1,0.57,12.5
858,1/30/2020 2:00:00 PM,1/29/2020,0,0.86,0,0,0,4,0,0.43,0.0
859,1/31/2020 2:00:00 PM,1/30/2020,2,1.14,0,0,0,4,0,0.43,0.0
860,2/1/2020 2:00:00 PM,1/31/2020,0,1.0,0,0,0,4,0,0.43,0.0
861,2/2/2020 2:00:00 PM,2/1/2020,0,1.0,0,0,0,5,1,0.57,14.29
862,2/3/2020 2:00:00 PM,2/2/2020,1,1.14,0,0,0,6,1,0.71,20.0
863,2/4/2020 2:00:00 PM,2/3/2020,2,0.86,0,0,0,7,1,0.57,10.0
864,2/5/2020 2:00:00 PM,2/4/2020,0,0.71,0,0,0,8,1,0.57,20.0
865,2/6/2020 2:00:00 PM,2/5/2020,4,1.29,1,0,0,13,5,1.29,55.56
866,2/7/2020 2:00:00 PM,2/6/2020,11,2.57,1,0,0,13,0,1.29,0.0
867,2/8/2020 2:00:00 PM,2/7/2020,3,3.0,1,0,0,13,0,1.29,0.0
868,2/9/2020 2:00:00 PM,2/8/2020,0,3.0,1,0,0,15,2,1.43,50.0
869,2/10/2020 2:00:00 PM,2/9/2020,1,3.0,1,0,0,15,0,1.29,0.0
870,2/11/2020 2:00:00 PM,2/10/2020,3,3.14,1,0,0,17,2,1.43,22.22
871,2/12/2020 2:00:00 PM,2/11/2020,3,3.57,1,0,0,17,0,1.29,0.0
872,2/13/2020 2:00:00 PM,2/12/2020,0,3.0,1,0,0,19,2,0.86,15.38
873,2/14/2020 2:00:00 PM,2/13/2020,2,1.71,1,0,0,19,0,0.86,0.0
874,2/15/2020 2:00:00 PM,2/14/2020,0,1.29,1,0,0,19,0,0.86,0.0
875,2/16/2020 2:00:00 PM,2/15/2020,1,1.43,1,0,0,19,0,0.57,0.0
876,2/17/2020 2:00:00 PM,2/16/2020,0,1.29,1,0,0,19,0,0.57,0.0
877,2/18/2020 2:00:00 PM,2/17/2020,0,0.86,1,0,0,20,1,0.43,5.56
878,2/19/2020 2:00:00 PM,2/18/2020,0,0.43,1,0,0,20,0,0.43,0.0
879,2/20/2020 2:00:00 PM,2/19/2020,0,0.43,1,0,0,21,1,0.29,12.5
880,2/21/2020 2:00:00 PM,2/20/2020,1,0.29,1,0,0,22,1,0.43,50.0
881,2/22/2020 2:00:00 PM,2/21/2020,0,0.29,1,0,0,22,0,0.43,0.0
882,2/23/2020 2:00:00 PM,2/22/2020,2,0.43,1,0,0,24,2,0.71,28.57
883,2/24/2020 2:00:00 PM,2/23/2020,0,0.43,1,0,0,24,0,0.71,0.0
884,2/25/2020 2:00:00 PM,2/24/2020,1,0.57,1,0,0,24,0,0.57,0.0
885,2/26/2020 2:00:00 PM,2/25/2020,1,0.71,1,0,0,24,0,0.57,0.0
900,2/27/2020 2:00:00 PM,2/26/2020,0,0.71,1,0,0,24,0,0.43,0.0
901,2/28/2020 2:00:00 PM,2/27/2020,0,0.57,1,0,0,24,0,0.29,0.0
902,2/29/2020 2:00:00 PM,2/28/2020,1,0.71,1,0,0,24,0,0.29,0.0
903,3/1/2020 2:00:00 PM,2/29/2020,1,0.57,1,0,0,24,0,0.0,0.0
904,3/2/2020 2:00:00 PM,3/1/2020,0,0.57,1,0,0,24,0,0.0,0.0
905,3/3/2020 2:00:00 PM,3/2/2020,2,0.71,1,0,0,24,0,0.0,0.0
906,3/4/2020 2:00:00 PM,3/3/2020,4,1.14,1,0,0,24,0,0.0,0.0
907,3/5/2020 2:00:00 PM,3/4/2020,12,2.86,1,0,0,24,0,0.0,0.0
908,3/6/2020 2:00:00 PM,3/5/2020,9,4.14,1,0,0,24,0,0.0,0.0
909,3/7/2020 2:00:00 PM,3/6/2020,8,5.14,1,0,0,24,0,0.0,0.0
910,3/8/2020 2:00:00 PM,3/7/2020,3,5.43,1,0,0,24,0,0.0,0.0
911,3/9/2020 2:00:00 PM,3/8/2020,12,7.14,1,0,0,24,0,0.0,0.0
912,3/10/2020 2:00:00 PM,3/9/2020,18,9.43,1,0,0,24,0,0.0,0.0
913,3/11/2020 2:00:00 PM,3/10/2020,61,17.57,3,0,0,25,1,0.14,5.26
914,3/12/2020 2:00:00 PM,3/11/2020,64,25.0,6,0,0,28,3,0.57,6.52
915,3/13/2020 2:00:00 PM,3/12/2020,192,51.14,8,1,0,32,4,1.14,5.63
916,3/14/2020 2:00:00 PM,3/13/2020,384,104.86,19,1,0,41,9,2.43,6.72
917,3/15/2020 2:00:00 PM,3/14/2020,236,138.14,33,1,0,54,13,4.29,4.69
918,3/16/2020 2:00:00 PM,3/15/2020,253,172.57,46,1,0,68,14,6.29,3.74
919,3/17/2020 2:00:00 PM,3/16/2020,728,274.0,59,1,0,88,20,9.14,5.48
920,3/18/2020 2:00:00 PM,3/17/2020,960,402.43,84,1,0,128,40,14.71,4.99
942,3/19/2020 2:00:00 PM,3/18/2020,1038,541.57,127,3,0,197,69,24.14,6.47
943,3/20/2020 2:00:00 PM,3/19/2020,1479,725.43,184,3,0,254,57,31.71,4.45
944,3/21/2020 2:00:00 PM,3/20/2020,1747,920.14,254,3,0,325,71,40.57,4.55
945,3/22/2020 2:00:00 PM,3/21/2020,1168,1053.29,325,5,1,403,78,49.86,6.09
946,3/23/2020 2:00:00 PM,3/22/2020,762,1126.0,406,5,1,464,61,56.57,6.21
947,3/24/2020 2:00:00 PM,3/23/2020,1092,1178.0,460,5,1,577,113,69.86,9.03
948,3/25/2020 2:00:00 PM,3/24/2020,1559,1263.57,592,6,1,694,117,80.86,6.89
830,3/26/2020 2:00:00 PM,3/25/2020,1440,1321.0,722,6,2,855,161,94.0,10.14
831,3/27/2020 2:00:00 PM,3/26/2020,1215,1283.29,866,10,2,999,144,106.43,8.12
832,3/28/2020 2:00:00 PM,3/27/2020,1608,1263.43,1039,14,2,1139,140,116.29,8.3
833,3/29/2020 2:00:00 PM,3/28/2020,945,1231.57,1177,15,2,1265,126,123.14,9.16
834,3/30/2020 2:00:00 PM,3/29/2020,734,1227.57,1304,17,2,1371,106,129.57,8.3
835,3/31/2020 2:00:00 PM,3/30/2020,1321,1260.29,1460,20,3,1514,143,133.86,10.35
836,4/1/2020 2:00:00 PM,3/31/2020,1591,1264.86,1692,22,4,1724,210,147.14,10.39
886,4/2/2020 2:00:00 PM,4/1/2020,1315,1247.0,1920,25,4,1889,165,147.71,9.96
887,4/3/2020 2:00:00 PM,4/2/2020,1499,1287.57,2109,27,4,2058,169,151.29,8.92
888,4/4/2020 2:00:00 PM,4/3/2020,1672,1296.71,2356,28,4,2254,196,159.29,9.17
889,4/5/2020 2:00:00 PM,4/4/2020,1133,1323.57,2536,29,4,2438,184,167.57,9.9
890,4/6/2020 2:00:00 PM,4/5/2020,1203,1390.57,2716,29,4,2602,164,175.86,10.2
891,4/7/2020 2:00:00 PM,4/6/2020,1501,1416.29,2896,29,4,2721,119,172.43,8.88
892,4/8/2020 2:00:00 PM,4/7/2020,1569,1413.14,3126,30,5,2909,188,169.29,10.58
844,4/9/2020 2:00:00 PM,4/8/2020,1327,1414.86,3294,31,8,3104,195,173.57,10.36
845,4/10/2020 2:00:00 PM,4/9/2020,1583,1426.86,3522,32,9,3282,178,174.86,9.04
846,4/11/2020 2:00:00 PM,4/10/2020,1369,1383.57,3705,33,9,3429,147,167.86,8.29
847,4/12/2020 2:00:00 PM,4/11/2020,1009,1365.86,3841,35,10,3577,148,162.71,9.67
848,4/13/2020 2:00:00 PM,4/12/2020,784,1306.0,3942,37,11,3694,117,156.0,10.75
849,4/14/2020 2:00:00 PM,4/13/2020,1133,1253.43,4099,38,12,3832,138,158.71,10.14
850,4/15/2020 2:00:00 PM,4/14/2020,1465,1238.57,4294,38,13,3994,162,155.0,9.33
837,4/16/2020 2:00:00 PM,4/15/2020,1561,1272.0,4473,39,13,4162,168,151.14,9.35
838,4/17/2020 2:00:00 PM,4/16/2020,1577,1271.14,4672,40,13,4339,177,151.0,9.04
839,4/18/2020 2:00:00 PM,4/17/2020,1665,1313.43,4845,40,15,4553,214,160.57,9.96
840,4/19/2020 2:00:00 PM,4/18/2020,1296,1354.43,5014,40,15,4725,172,164.0,8.78
841,4/20/2020 2:00:00 PM,4/19/2020,967,1380.57,5184,40,15,4833,108,162.71,8.24
842,4/21/2020 2:00:00 PM,4/20/2020,1759,1470.0,5318,40,15,5053,220,174.43,10.71
843,4/22/2020 2:00:00 PM,4/21/2020,2420,1606.43,5588,40,16,5307,254,187.57,9.54
3661117,4/23/2020 2:00:00 PM,4/22/2020,2164,1692.57,5811,42,16,5613,306,207.29,10.49
3661118,4/24/2020 2:00:00 PM,4/23/2020,2306,1796.71,6157,42,16,5896,283,222.43,10.22
3661119,4/25/2020 2:00:00 PM,4/24/2020,2410,1903.14,6507,44,16,6187,291,233.43,9.94
3661120,4/26/2020 2:00:00 PM,4/25/2020,2009,2005.0,6755,44,17,6439,252,244.86,8.74
3661121,4/27/2020 2:00:00 PM,4/26/2020,1629,2099.57,6931,46,17,6617,178,254.86,7.77
3661122,4/28/2020 2:00:00 PM,4/27/2020,2507,2206.43,7162,47,17,6848,231,256.43,7.74
3661123,4/29/2020 2:00:00 PM,4/28/2020,3384,2344.14,7415,48,17,7162,314,265.0,8.56
417,4/30/2020 2:00:00 PM,4/29/2020,3343,2512.57,7786,50,17,7608,446,285.0,10.35
418,5/1/2020 2:00:00 PM,4/30/2020,3662,2706.29,8278,50,18,7978,370,297.43,9.5
419,5/2/2020 2:00:00 PM,5/1/2020,3302,2833.71,8655,50,18,8439,461,321.71,11.14
420,5/3/2020 2:00:00 PM,5/2/2020,3155,2997.43,8992,50,18,8800,361,337.29,8.46
421,5/4/2020 2:00:00 PM,5/3/2020,2144,3071.0,9242,50,18,9085,285,352.57,7.91
422,5/5/2020 2:00:00 PM,5/4/2020,3207,3171.0,9580,50,18,9380,295,361.71,7.8
423,5/6/2020 2:00:00 PM,5/5/2020,4059,3267.43,9936,50,18,9767,387,372.14,7.81
382,5/7/2020 2:00:00 PM,5/6/2020,5224,3536.14,10282,51,18,10172,405,366.29,6.36
383,5/8/2020 2:00:00 PM,5/7/2020,4670,3680.14,10695,51,21,10612,440,376.29,7.7
384,5/9/2020 2:00:00 PM,5/8/2020,4322,3825.86,11010,51,21,10981,369,363.14,6.52
385,5/10/2020 2:00:00 PM,5/9/2020,3735,3908.71,11320,51,21,11295,314,356.43,5.63
386,5/11/2020 2:00:00 PM,5/10/2020,3031,4035.43,11498,52,21,11510,215,346.43,4.67
387,5/12/2020 2:00:00 PM,5/11/2020,4152,4170.43,11804,52,22,11784,274,343.43,5.61
388,5/13/2020 2:00:00 PM,5/12/2020,4788,4274.57,12101,55,22,12161,377,342.0,5.55
501,5/14/2020 2:00:00 PM,5/13/2020,6776,4496.29,12474,56,22,12613,452,348.71,5.46
502,5/15/2020 2:00:00 PM,5/14/2020,6622,4775.14,12915,57,25,13084,471,353.14,5.47
503,5/16/2020 2:00:00 PM,5/15/2020,8020,5303.43,13447,58,25,13613,529,376.0,5.32
504,5/17/2020 2:00:00 PM,5/16/2020,4809,5456.86,13873,58,25,13980,367,383.57,4.75
505,5/18/2020 2:00:00 PM,5/17/2020,5094,5751.57,14009,59,25,14266,286,393.71,4.48
506,5/19/2020 2:00:00 PM,5/18/2020,4499,5801.14,14263,60,25,14552,286,395.43,3.61
